"Year","SoilType","Population","PlotRow","PlotColumn","Edge","Plot_Rep","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2014","Sand","SerpPop","H",4,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SerpPop","H",5,"Non-edge",2,1,7,7,NA,NA
"2014","Sand","SandPop","H",7,"Non-edge",2,1,5,5,4,6
"2014","Sand","SerpPop","H",9,"Non-edge",2,1,8,6,NA,NA
"2014","Sand","SerpPop","H",10,"Non-edge",2,1,14,14,NA,NA
"2014","Sand","SandPop","H",12,"Non-edge",2,1,18,17,4,7
"2014","Sand","SandPop","H",14,"Non-edge",2,1,23,9,NA,NA
"2014","Sand","SerpPop","H",15,"Non-edge",2,1,9,8,1,1
"2014","Sand","SerpPop","H",17,"Non-edge",2,1,20,17,1,3
"2014","Sand","SerpPop","H",18,"Non-edge",2,1,29,26,1,5
"2014","Sand","SandPop","H",20,"Non-edge",2,1,19,14,8,11
"2014","Sand","SerpPop","H",22,"Non-edge",2,1,14,11,NA,NA
"2014","Sand","SandPop","H",24,"Edge",2,1,45,30,5,14
"2014","Sand","SerpPop","I",1,"Edge",2,1,24,19,NA,NA
"2014","Sand","SerpPop","I",3,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SandPop","I",4,"Non-edge",2,1,35,25,13,26
"2014","Sand","SandPop","I",6,"Non-edge",2,1,20,10,8,17
"2014","Sand","SandPop","I",7,"Non-edge",2,1,22,18,9,29
"2014","Sand","SerpPop","I",8,"Non-edge",2,1,22,14,NA,NA
"2014","Sand","SandPop","I",9,"Non-edge",2,1,10,8,5,31
"2014","Sand","SandPop","I",10,"Non-edge",2,1,19,14,6,16
"2014","Sand","SandPop","I",11,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SerpPop","I",12,"Non-edge",2,1,18,8,NA,NA
"2014","Sand","SerpPop","I",13,"Non-edge",2,1,6,6,1,1
"2014","Sand","SerpPop","I",14,"Non-edge",2,1,19,18,NA,NA
"2014","Sand","SandPop","I",15,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","I",16,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","I",17,"Non-edge",2,1,15,11,10,55
"2014","Sand","SerpPop","I",24,"Edge",2,1,17,14,3,3
"2014","Sand","SerpPop","J",4,"Non-edge",2,1,12,9,NA,NA
"2014","Sand","SandPop","J",5,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","J",6,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SerpPop","J",7,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SandPop","J",10,"Non-edge",2,1,8,7,1,2
"2014","Sand","SerpPop","J",11,"Non-edge",2,1,6,6,NA,NA
"2014","Sand","SandPop","J",12,"Non-edge",2,1,10,6,6,26
"2014","Sand","SandPop","J",13,"Non-edge",2,1,14,11,NA,NA
"2014","Sand","SerpPop","J",14,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","J",15,"Non-edge",2,1,21,20,NA,NA
"2014","Sand","SerpPop","J",16,"Non-edge",2,1,19,19,NA,NA
"2014","Sand","SandPop","J",17,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SandPop","J",19,"Non-edge",2,1,19,17,2,10
"2014","Sand","SerpPop","J",20,"Non-edge",2,1,18,13,1,6
"2014","Sand","SerpPop","J",21,"Non-edge",2,1,13,13,NA,NA
"2014","Sand","SandPop","J",23,"Non-edge",2,1,10,10,NA,NA
"2014","Sand","SandPop","K",1,"Edge",2,1,21,18,14,52
"2014","Sand","SerpPop","K",2,"Non-edge",2,1,15,13,NA,NA
"2014","Sand","SandPop","K",3,"Non-edge",2,1,12,11,3,5
"2014","Sand","SandPop","K",4,"Non-edge",2,1,9,9,NA,NA
"2014","Sand","SandPop","K",5,"Non-edge",2,1,16,15,1,3
"2014","Sand","SandPop","K",8,"Non-edge",2,1,18,14,9,35
"2014","Sand","SerpPop","K",9,"Non-edge",2,1,12,11,NA,NA
"2014","Sand","SerpPop","K",10,"Non-edge",2,1,18,16,NA,NA
"2014","Sand","SerpPop","K",11,"Non-edge",2,1,14,12,NA,NA
"2014","Sand","SerpPop","K",12,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SerpPop","K",13,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SerpPop","K",15,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","K",16,"Non-edge",2,1,22,18,10,39
"2014","Sand","SandPop","K",18,"Non-edge",2,1,9,7,NA,NA
"2014","Sand","SandPop","K",19,"Non-edge",2,1,22,16,8,27
"2014","Sand","SerpPop","K",20,"Non-edge",2,1,13,12,NA,NA
"2014","Sand","SerpPop","K",21,"Non-edge",2,1,8,6,1,1
"2014","Sand","SandPop","K",22,"Non-edge",2,1,11,9,1,1
"2014","Sand","SerpPop","K",23,"Non-edge",2,1,9,7,NA,NA
"2014","Sand","SerpPop","K",24,"Edge",2,1,6,6,NA,NA
"2014","Sand","SerpPop","L",1,"Edge",2,1,14,14,NA,NA
"2014","Sand","SerpPop","L",2,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SerpPop","L",5,"Non-edge",2,1,18,17,1,2
"2014","Sand","SandPop","L",7,"Non-edge",2,1,19,15,3,12
"2014","Sand","SerpPop","L",8,"Non-edge",2,1,20,19,NA,NA
"2014","Sand","SerpPop","L",9,"Non-edge",2,1,12,12,NA,NA
"2014","Sand","SerpPop","L",11,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SandPop","L",12,"Non-edge",2,1,17,14,NA,NA
"2014","Sand","SandPop","L",13,"Non-edge",2,1,12,10,1,4
"2014","Sand","SandPop","L",14,"Non-edge",2,1,21,16,NA,NA
"2014","Sand","SerpPop","L",15,"Non-edge",2,1,9,6,NA,NA
"2014","Sand","SerpPop","L",18,"Non-edge",2,1,5,5,NA,NA
"2014","Sand","SerpPop","L",19,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","L",20,"Non-edge",2,1,8,6,NA,NA
"2014","Sand","SerpPop","L",21,"Non-edge",2,1,11,9,NA,NA
"2014","Sand","SandPop","M",2,"Non-edge",2,1,9,3,NA,NA
"2014","Sand","SerpPop","M",3,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SandPop","M",5,"Non-edge",2,1,6,5,1,2
"2014","Sand","SerpPop","M",6,"Non-edge",2,1,12,11,NA,NA
"2014","Sand","SerpPop","M",7,"Non-edge",2,1,7,7,NA,NA
"2014","Sand","SandPop","M",8,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","M",9,"Non-edge",2,1,5,5,NA,NA
"2014","Sand","SerpPop","M",10,"Non-edge",2,1,9,8,NA,NA
"2014","Sand","SandPop","M",12,"Non-edge",2,1,4,4,NA,NA
"2014","Sand","SandPop","M",13,"Non-edge",2,1,9,8,3,7
"2014","Sand","SandPop","M",16,"Non-edge",2,1,6,5,2,17
"2014","Sand","SandPop","M",17,"Non-edge",2,1,14,11,9,49
"2014","Sand","SandPop","M",18,"Non-edge",2,1,9,8,NA,NA
"2014","Sand","SandPop","M",22,"Non-edge",2,1,11,7,4,29
"2014","Sand","SandPop","N",2,"Edge",2,1,11,6,4,44
"2014","Sand","SandPop","N",6,"Edge",2,1,6,3,1,6
"2014","Sand","SerpPop","N",8,"Edge",2,1,8,8,NA,NA
"2014","Sand","SandPop","N",15,"Edge",2,1,24,20,NA,NA
"2014","Sand","SandPop","N",16,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","N",18,"Edge",2,1,6,5,NA,NA
"2014","Sand","SandPop","N",20,"Edge",2,1,9,5,4,32
"2014","Sand","SandPop","N",21,"Edge",2,1,7,6,2,3
"2014","Sand","SandPop","N",23,"Edge",2,1,6,5,2,8
"2014","Sand","SandPop","N",24,"Edge",2,1,14,12,7,32
"2014","Serp","SandPop","A",1,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","A",6,"Edge",1,1,20,8,3,4
"2014","Serp","SerpPop","A",8,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","A",9,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","A",11,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",16,"Edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","A",18,"Edge",1,1,8,5,5,29
"2014","Serp","SandPop","A",19,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","A",20,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","A",22,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","A",23,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","B",4,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","B",13,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","B",14,"Non-edge",1,1,20,0,NA,NA
"2014","Serp","SandPop","B",18,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","B",19,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","B",21,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","B",23,"Non-edge",1,1,17,4,3,3
"2014","Serp","SerpPop","B",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",6,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",7,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",9,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","C",10,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",11,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",12,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","C",14,"Non-edge",1,1,24,4,NA,NA
"2014","Serp","SerpPop","C",15,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","C",16,"Non-edge",1,1,11,7,NA,NA
"2014","Serp","SandPop","C",17,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","C",19,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",20,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","C",23,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",2,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","D",3,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",4,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","D",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",10,"Non-edge",1,1,5,3,NA,NA
"2014","Serp","SandPop","D",11,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",12,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",13,"Non-edge",1,1,31,9,NA,NA
"2014","Serp","SerpPop","D",14,"Non-edge",1,1,9,6,NA,NA
"2014","Serp","SandPop","D",16,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","D",17,"Non-edge",1,1,27,15,1,7
"2014","Serp","SerpPop","D",20,"Non-edge",1,1,19,7,3,9
"2014","Serp","SandPop","D",22,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",23,"Non-edge",1,1,15,9,1,11
"2014","Serp","SerpPop","D",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","E",1,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","E",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","E",6,"Non-edge",1,1,16,9,NA,NA
"2014","Serp","SerpPop","E",7,"Non-edge",1,1,15,7,1,1
"2014","Serp","SandPop","E",9,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","E",12,"Non-edge",1,1,40,15,NA,NA
"2014","Serp","SandPop","E",13,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","E",14,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","E",15,"Non-edge",1,1,18,9,NA,NA
"2014","Serp","SerpPop","E",19,"Non-edge",1,1,39,13,2,4
"2014","Serp","SerpPop","E",21,"Non-edge",1,1,10,8,NA,NA
"2014","Serp","SerpPop","E",22,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","E",23,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","F",3,"Non-edge",1,1,10,10,NA,NA
"2014","Serp","SandPop","F",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","F",6,"Non-edge",1,1,30,8,2,7
"2014","Serp","SandPop","F",7,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","F",8,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","F",9,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","F",10,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","F",14,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","F",15,"Non-edge",1,1,2,1,NA,NA
"2014","Serp","SandPop","F",17,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","F",19,"Non-edge",1,1,4,0,NA,NA
"2014","Serp","SandPop","F",22,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","F",23,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","F",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",2,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",4,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",6,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",7,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",8,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","G",11,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",13,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","G",14,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","G",15,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","G",16,"Non-edge",1,1,27,11,NA,NA
"2014","Serp","SandPop","G",17,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","G",20,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","G",23,"Non-edge",1,1,36,13,NA,NA
"2014","Serp","SandPop","G",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","H",1,"Edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","H",2,"Non-edge",1,1,7,5,NA,NA
"2014","Serp","SerpPop","H",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","H",7,"Non-edge",1,1,22,6,NA,NA
"2014","Serp","SerpPop","H",10,"Non-edge",1,1,54,7,NA,NA
"2014","Serp","SerpPop","H",12,"Non-edge",1,1,18,12,NA,NA
"2014","Serp","SerpPop","H",15,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","H",17,"Non-edge",1,1,27,18,NA,NA
"2014","Serp","SerpPop","H",18,"Non-edge",1,1,2,1,NA,NA
"2014","Serp","SandPop","H",20,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","H",23,"Non-edge",1,1,16,4,NA,NA
"2014","Serp","SandPop","H",24,"Edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","I",1,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","I",2,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","I",3,"Non-edge",1,1,36,15,2,17
"2014","Serp","SerpPop","I",4,"Non-edge",1,1,23,6,8,23
"2014","Serp","SerpPop","I",7,"Non-edge",1,1,16,4,2,13
"2014","Serp","SandPop","I",11,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","I",12,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","I",14,"Non-edge",1,1,22,11,NA,NA
"2014","Serp","SerpPop","I",16,"Non-edge",1,1,61,5,NA,NA
"2014","Serp","SerpPop","I",17,"Non-edge",1,1,32,6,8,18
"2014","Serp","SandPop","I",18,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","I",23,"Non-edge",1,1,16,4,NA,NA
"2014","Serp","SerpPop","J",2,"Non-edge",1,1,62,12,11,24
"2014","Serp","SandPop","J",3,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","J",4,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","J",5,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","J",6,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","J",7,"Non-edge",1,1,37,19,NA,NA
"2014","Serp","SerpPop","J",9,"Non-edge",1,1,23,10,4,4
"2014","Serp","SandPop","J",10,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","J",11,"Non-edge",1,1,5,2,NA,NA
"2014","Serp","SandPop","J",14,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","J",16,"Non-edge",1,1,14,0,NA,NA
"2014","Serp","SandPop","J",19,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","J",20,"Non-edge",1,1,5,2,2,16
"2014","Serp","SerpPop","J",21,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","J",23,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","K",1,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","K",2,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","K",3,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","K",7,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","K",9,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","K",11,"Non-edge",1,1,20,10,1,9
"2014","Serp","SerpPop","K",15,"Non-edge",1,1,12,5,NA,NA
"2014","Serp","SerpPop","K",16,"Non-edge",1,1,17,7,1,1
"2014","Serp","SerpPop","K",17,"Non-edge",1,1,NA,NA,NA,NA
"2014","Serp","SerpPop","K",18,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","K",19,"Non-edge",1,1,18,12,4,38
"2014","Serp","SerpPop","K",21,"Non-edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",1,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SandPop","L",4,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",5,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",7,"Edge",1,0,0,0,NA,NA
"2014","Serp","SerpPop","L",8,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",9,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",10,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",13,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","L",17,"Edge",1,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",19,"Edge",1,1,3,3,NA,NA
"2014","Serp","SerpPop","L",20,"Edge",1,1,1,0,NA,NA
"2014","Serp","SerpPop","L",22,"Edge",1,0,0,0,NA,NA
"2014","Serp","SandPop","A",1,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","A",2,"Edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",3,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","A",7,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","A",10,"Edge",2,1,9,3,NA,NA
"2014","Serp","SandPop","A",14,"Edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","A",17,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","A",18,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","A",19,"Edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","A",20,"Edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","A",21,"Edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",2,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","B",3,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",4,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",6,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",8,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","B",10,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","B",12,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",13,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",14,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",15,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",16,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",17,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","B",19,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","B",21,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",22,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","B",23,"Non-edge",2,1,1,0,NA,NA
"2014","Serp","SandPop","B",24,"Edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","C",4,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",5,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",6,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",8,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",10,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",11,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","C",12,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","C",13,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","C",14,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",15,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",16,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","C",17,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","C",18,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",19,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",20,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",21,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SandPop","C",22,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","C",23,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","C",24,"Edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","D",3,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","D",5,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",8,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SandPop","D",9,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",11,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","D",12,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",13,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","D",14,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","D",15,"Non-edge",2,0,0,0,NA,NA
"2014","Serp","SerpPop","D",16,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",21,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",23,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","D",24,"Edge",2,NA,NA,NA,NA,NA
